Wikidata Page,Name,Residence,Gender,Occupation,Long,Lat
http://www.wikidata.org/entity/Q43911448,Alexander Leslie,Anstruther,Male,Minister,-2.70274 ,56.2234
http://www.wikidata.org/entity/Q43913745,Alexander Nisbet,Irvine,Male,Minister,-4.661111111 ,55.619444444
http://www.wikidata.org/entity/Q43911410,Alexander Pitcairn,Kilmany,Male,Minister,-3.0 ,56.3667
http://www.wikidata.org/entity/Q43910854,Alexander Ramsay,Strathmartine,Male,Minister,-2.9974 ,56.5013
http://www.wikidata.org/entity/Q43910900,Alexander Ross,Insch,Male,Minister,-2.61302 ,57.341
http://www.wikidata.org/entity/Q43913590,Alexander Smith,Chirnside,Male,Minister,-2.209 ,55.8021
http://www.wikidata.org/entity/Q43910638,Alexander Somerville,Dolphinton,Male,Minister,-3.41667 ,55.7
http://www.wikidata.org/entity/Q43910939,Alexander Symmer,Duffus,Male,Minister,-3.4 ,57.7
http://www.wikidata.org/entity/Q43911944,Alexander Trotter,Tweedsmuir,Male,Minister,-3.41667 ,55.5
http://www.wikidata.org/entity/Q43910994,Alexander Veitch,Dumfries,Male,Minister,-3.616666666 ,55.066666666
http://www.wikidata.org/entity/Q43911381,Andrew Bennet,Creich,Male,Minister,-3.08893 ,56.3787
http://www.wikidata.org/entity/Q43914901,Andrew Blackhall,Inveresk,Male,Minister,-3.0468 ,55.9366
http://www.wikidata.org/entity/Q43911442,Andrew Bruce,"Carnbee, Scotland",Male,Minister,-2.75 ,56.25
http://www.wikidata.org/entity/Q43911462,Andrew Burn,Anstruther,Male,Minister,-2.70274 ,56.2234
http://www.wikidata.org/entity/Q43911327,Andrew Cant,Liberton,Male,Minister,-3.1619 ,55.9144
http://www.wikidata.org/entity/Q43911425,Andrew Duncan,Crail,Male,Minister,-2.6263 ,56.2608
http://www.wikidata.org/entity/Q43914328,Andrew Fairfoul,North Leith,Male,Minister,-3.1809 ,55.9758
http://www.wikidata.org/entity/Q43913913,Andrew Hutchison,Stewarton,Male,Minister,-4.515 ,55.68
http://www.wikidata.org/entity/Q43911866,Andrew Keir,Carriden,Male,Minister,-3.566848 ,56.009756
http://www.wikidata.org/entity/Q43913258,Andrew Learmouth,Liberton,Male,Minister,-3.1619 ,55.9144
http://www.wikidata.org/entity/Q43910953,Andrew Makghie,Aberlady,Male,Minister,-2.86 ,56.01
http://www.wikidata.org/entity/Q43910884,Andrew Playfair,Aberdalgie,Male,Minister,-3.492391111 ,56.364218055
http://www.wikidata.org/entity/Q43912344,Andrew Pringle,"Castleton, Scottish Borders",Male,Minister,-2.8142 ,55.1795
http://www.wikidata.org/entity/Q43910688,Andrew Turner,Erskine,Male,Minister,-4.46234 ,55.9005
http://www.wikidata.org/entity/Q43915995,Archibald Moncreiff,Abernethy,Male,Minister,-3.310927777 ,56.326491666
http://www.wikidata.org/entity/Q43911762,Archibald Turner,Borthwick,Male,Minister,-3.0112 ,55.8251
http://www.wikidata.org/entity/Q43915107,Charles Lumsden,Duddingston,Male,Minister,-3.14673 ,55.9416
http://www.wikidata.org/entity/Q43914194,Christopher Knowes,Coldingham,Male,Minister,-2.156753 ,55.886672
http://www.wikidata.org/entity/Q43911257,David Balsillie,Corstorphine,Male,Minister,-3.2854 ,55.9429
http://www.wikidata.org/entity/Q43910707,David Brown,Neilston,Male,Minister,-4.4234 ,55.7847
http://www.wikidata.org/entity/Q43911720,David Calderwood,Pencaitland,Male,Minister,-2.89098 ,55.91
http://www.wikidata.org/entity/Q43910793,David Campbell,Menmuir,Male,Minister,-2.767259 ,56.768806
http://www.wikidata.org/entity/Q43911390,David Dalgleish,Cupar,Male,Minister,-3.01155 ,56.3194
http://www.wikidata.org/entity/Q43911871,David Drummond,Linlithgow,Male,Minister,-3.610555555 ,55.975277777
http://www.wikidata.org/entity/Q43910732,David Elphinstone,Dumbarton,Male,Minister,-4.547222222 ,55.948611111
http://www.wikidata.org/entity/Q43915872,David Forrester,North Leith,Male,Minister,-3.1809 ,55.9758
http://www.wikidata.org/entity/Q43913620,David Home,"Ladykirk, Scottish Borders",Male,Minister,-2.18333 ,55.7167
http://www.wikidata.org/entity/Q43910801,David Ochterlony,Oathlaw,Male,Minister,-2.858838 ,56.695459
http://www.wikidata.org/entity/Q43911387,David Orme,Monimail,Male,Minister,-3.135731 ,56.314974
http://www.wikidata.org/entity/Q43911451,David Taylor,Anstruther,Male,Minister,-2.70274 ,56.2234
http://www.wikidata.org/entity/Q43910892,David Wemyss,Scone,Male,Minister,-3.404 ,56.4179
http://www.wikidata.org/entity/Q43913102,David Wightman,Terregles,Male,Minister,-3.676 ,55.079
http://www.wikidata.org/entity/Q43910860,David Williamson,Kilspindie,Male,Minister,-3.26587 ,56.4162
http://www.wikidata.org/entity/Q43910948,Donald Fraser,"Urquhart, Moray",Male,Minister,-3.18333 ,57.6333
http://www.wikidata.org/entity/Q43911308,Donald Walker,Dyce,Male,Minister,-2.192 ,57.2031
http://www.wikidata.org/entity/Q43911393,Edward Jameson,Monimail,Male,Minister,-3.135731 ,56.314974
http://www.wikidata.org/entity/Q43910897,Edward Richardson,Forteviot,Male,Minister,-3.5351 ,56.3394
http://www.wikidata.org/entity/Q43911859,Ephraim Melville,South Queensferry,Male,Minister,-3.4 ,55.9875
http://www.wikidata.org/entity/Q43912710,Gabriel Sempill,Kirkpatrick Durham,Male,Minister,-3.89629 ,55.011
http://www.wikidata.org/entity/Q43910746,George Belfrage,Carnock,Male,Minister,-3.54 ,56.084
http://www.wikidata.org/entity/Q43910628,George Bennet,Quothquan,Male,Minister,-3.59972 ,55.6386
http://www.wikidata.org/entity/Q43910739,George Colden,Kinross,Male,Minister,-3.42 ,56.2
http://www.wikidata.org/entity/Q43910985,George Dick,Glenluce,Male,Minister,-4.811 ,54.878
http://www.wikidata.org/entity/Q43910980,George Duncan,Walls,Male,Minister,-1.56 ,60.23
http://www.wikidata.org/entity/Q43910769,George Gillespie,Coaltown of Wemyss,Male,Minister,-3.089 ,56.151
http://www.wikidata.org/entity/Q43911421,George Gledstanes,St Andrews,Male,Minister,-2.798888888 ,56.338888888
http://www.wikidata.org/entity/Q43910896,George Haliburton,Perth,Male,Minister,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43911853,George Inglis,Bathgate,Male,Minister,-3.6431 ,55.9024
http://www.wikidata.org/entity/Q43911833,George Kintore,Penicuik,Male,Minister,-3.22 ,55.826
http://www.wikidata.org/entity/Q43910729,George Leslie,"Blantyre, South Lanarkshire",Male,Minister,-4.097 ,55.793
http://www.wikidata.org/entity/Q43912099,George Moodie,Fala,Male,Minister,-2.88333 ,55.8333
http://www.wikidata.org/entity/Q43910962,George Oswald,Dunnet,Male,Minister,-3.34 ,58.62
http://www.wikidata.org/entity/Q43913513,George Rule,Longformacus,Male,Minister,-2.49212 ,55.8078
http://www.wikidata.org/entity/Q43911368,George Thomson,Kilmany,Male,Minister,-3.0 ,56.3667
http://www.wikidata.org/entity/Q43911746,Gideon Penman,Crichton,Male,Minister,-2.98249 ,55.8471
http://www.wikidata.org/entity/Q43911788,Gilbert Hall,Kirkliston,Male,Minister,-3.4 ,55.95
http://www.wikidata.org/entity/Q43914042,Harry Forbes,Auldearn,Male,Minister,-3.81595 ,57.5765
http://www.wikidata.org/entity/Q43910975,Hector Munro,"Watten, Highland",Male,Minister,-3.3008 ,58.4753
http://www.wikidata.org/entity/Q43911166,Henry Guthrie,Stirling,Male,Minister,-3.9369 ,56.1166
http://www.wikidata.org/entity/Q43911139,Henry Livingston,Kippen,Male,Minister,-4.173 ,56.127
http://www.wikidata.org/entity/Q43910753,Henry Smith,Hill of Beath,Male,Minister,-3.3681 ,56.0958
http://www.wikidata.org/entity/Q43910972,Hugh Corse,"Bower, Highland",Male,Minister,-3.313 ,58.5472
http://www.wikidata.org/entity/Q43911911,Hugh Ker,Lyne,Male,Minister,-3.2711 ,55.6563
http://www.wikidata.org/entity/Q43916195,Hugh Peebles,Lochwinnoch,Male,Minister,-4.62856 ,55.7925
http://www.wikidata.org/entity/Q43910986,James Blair,Portpatrick,Male,Minister,-5.12429 ,54.845
http://www.wikidata.org/entity/Q43910691,James Brisbane,Kilmacolm,Male,Minister,-4.62708 ,55.8941
http://www.wikidata.org/entity/Q43912092,James Calderwood,Humbie,Male,Minister,-2.86735 ,55.8544
http://www.wikidata.org/entity/Q43911458,James Chalmers,Elie,Male,Minister,-2.82228 ,56.19257
http://www.wikidata.org/entity/Q43911897,James Dickson,"Broughton, Scottish Borders",Male,Minister,-3.4114 ,55.6157
http://www.wikidata.org/entity/Q43910630,James Douglas,Carnwath,Male,Minister,-3.625 ,55.7006
http://www.wikidata.org/entity/Q43913436,James Drummond,Muthill,Male,Minister,-3.83395 ,56.33
http://www.wikidata.org/entity/Q43913449,James Edmonstone,Perth,Male,Minister,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43911815,James Fairlie,Lasswade,Male,Minister,-3.11667 ,55.8833
http://www.wikidata.org/entity/Q43913743,James Ferguson,Kilwinning,Male,Minister,-4.7 ,55.65
http://www.wikidata.org/entity/Q43912810,James Gillespie,Rhynd,Male,Minister,-3.36614 ,56.3648
http://www.wikidata.org/entity/Q43913920,James Glendinning,Largs,Male,Minister,-4.863611111 ,55.793888888
http://www.wikidata.org/entity/Q43910835,James Granger,Kinneff,Male,Minister,-2.23847 ,56.8647
http://www.wikidata.org/entity/Q43911401,James Hadow,Cupar,Male,Minister,-3.01155 ,56.3194
http://www.wikidata.org/entity/Q43911690,James Haistie,Temple,Male,Minister,-3.08333 ,55.8
http://www.wikidata.org/entity/Q43910617,James Hamilton,Lesmahagow,Male,Minister,-3.887 ,55.638
http://www.wikidata.org/entity/Q43916116,James Law,Glasgow,Male,Minister,-4.27 ,55.87
http://www.wikidata.org/entity/Q43910989,James Lowrie,Stoneykirk,Male,Minister,-4.983 ,54.817
http://www.wikidata.org/entity/Q43911412,James Melville,Anstruther,Male,Minister,-2.70274 ,56.2234
http://www.wikidata.org/entity/Q43911102,James Morrison,Evie and Rendall,Male,Minister,-3.0966 ,59.0677
http://www.wikidata.org/entity/Q43910893,James Oliphant,Kinnoull,Male,Minister,-3.418 ,56.403
http://www.wikidata.org/entity/Q43911726,James Porteous,Borthwick,Male,Minister,-3.0112 ,55.8251
http://www.wikidata.org/entity/Q43911707,James Robertson,Cranston,Male,Minister,-2.9752 ,55.8846
http://www.wikidata.org/entity/Q43913910,James Rowat,Kilmarnock,Male,Minister,-4.494444444 ,55.611666666
http://www.wikidata.org/entity/Q43910760,James Simpson,Kirkcaldy,Male,Minister,-3.167369444 ,56.110730555
http://www.wikidata.org/entity/Q43911173,James Spence,Alva,Male,Minister,-3.79957 ,56.153
http://www.wikidata.org/entity/Q43910718,James Stirling,Barony,Male,Minister,-4.241562 ,55.858276
http://www.wikidata.org/entity/Q43910676,James Taylor,Greenock,Male,Minister,-4.766666666 ,55.95
http://www.wikidata.org/entity/Q43911384,James Wedderburn,Moonzie,Male,Minister,-3.062 ,56.345
http://www.wikidata.org/entity/Q43913221,James Wilson,Dysart,Male,Minister,-3.1254 ,56.1256
http://www.wikidata.org/entity/Q43911685,John Adamson,Liberton,Male,Minister,-3.1619 ,55.9144
http://www.wikidata.org/entity/Q43915283,John Aird,Newbattle,Male,Minister,-3.0775 ,55.8817
http://www.wikidata.org/entity/Q43911430,John Auchenleck,Lower Largo,Male,Minister,-2.941 ,56.214
http://www.wikidata.org/entity/Q43911239,John Baird,Paisley,Male,Minister,-4.433333333 ,55.85
http://www.wikidata.org/entity/Q43912699,John Blackadder,Troqueer,Male,Minister,-3.60622 ,55.0583
http://www.wikidata.org/entity/Q43911848,John Book,Kirkliston,Male,Minister,-3.4 ,55.95
http://www.wikidata.org/entity/Q43911435,John Carmichael,Kilconquhar,Male,Minister,-2.81667 ,56.2
http://www.wikidata.org/entity/Q43911399,John Carsan,Abdie,Male,Minister,-3.199161 ,56.333495
http://www.wikidata.org/entity/Q43914371,John Cleland,Stow,Male,Minister,-2.8621 ,55.6918
http://www.wikidata.org/entity/Q43911169,John Craigengelt,Alloa,Male,Minister,-3.8 ,56.116666666
http://www.wikidata.org/entity/Q43910991,John Crooks,New Luce,Male,Minister,-4.852 ,54.944
http://www.wikidata.org/entity/Q43910622,John Currie,"Coulter, South Lanarkshire",Male,Minister,-3.54972 ,55.5897
http://www.wikidata.org/entity/Q43912350,John Davidson,Southdean,Male,Minister,-2.5835 ,55.3761
http://www.wikidata.org/entity/Q43910737,John Duncan,Culross,Male,Minister,-3.6293 ,56.0554
http://www.wikidata.org/entity/Q43914840,John Duncunson,Stirling,Male,Minister,-3.9369 ,56.1166
http://www.wikidata.org/entity/Q43911865,John Dunlop,East Calder,Male,Minister,-3.4667 ,55.9
http://www.wikidata.org/entity/Q43914017,John Erskine,St Cyrus,Male,Minister,-2.4158 ,56.775
http://www.wikidata.org/entity/Q43913442,John Fairbairn (Freebairn),Madderty,Male,Minister,-3.7 ,56.3667
http://www.wikidata.org/entity/Q43910950,John Gordon,Kiltearn,Male,Minister,-4.3356 ,57.6639
http://www.wikidata.org/entity/Q43910888,John Hall,Kilspindie,Male,Minister,-3.26587 ,56.4162
http://www.wikidata.org/entity/Q43910681,John Hamilton,Inverkip,Male,Minister,-4.8735 ,55.912
http://www.wikidata.org/entity/Q43910640,John Home,Lesmahagow,Male,Minister,-3.887 ,55.638
http://www.wikidata.org/entity/Q43911728,John Knox,"Carrington, Midlothian",Male,Minister,-3.0903 ,55.8328
http://www.wikidata.org/entity/Q43912342,John Lauder,Tyninghame,Male,Minister,-2.62638889 ,56.00277778
http://www.wikidata.org/entity/Q43912685,John Laurie,Penpont,Male,Minister,-3.8142 ,55.2325
http://www.wikidata.org/entity/Q43911741,John Logan,Fala,Male,Minister,-2.88333 ,55.8333
http://www.wikidata.org/entity/Q43910925,John Logie,Rathven,Male,Minister,-2.934 ,57.678
http://www.wikidata.org/entity/Q43912352,John Lothian,Livingston,Male,Minister,-3.5157 ,55.8834
http://www.wikidata.org/entity/Q43911436,John MacBirnie,Crail,Male,Minister,-2.6263 ,56.2608
http://www.wikidata.org/entity/Q43913099,John MacMurdo,Torthorwald,Male,Minister,-3.51447 ,55.0892
http://www.wikidata.org/entity/Q43909845,John Makghie,Dirleton,Male,Minister,-2.785 ,56.048
http://www.wikidata.org/entity/Q43911835,John Makmath,Lasswade,Male,Minister,-3.11667 ,55.8833
http://www.wikidata.org/entity/Q43910871,John Malcolm,Perth,Male,Minister,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43910966,John Munro,Halkirk,Male,Minister,-3.49 ,58.51
http://www.wikidata.org/entity/Q43913096,John Nisbet,New Abbey,Male,Minister,-3.61943 ,54.9799
http://www.wikidata.org/entity/Q43914912,John Nymball,Cranston,Male,Minister,-2.9752 ,55.8846
http://www.wikidata.org/entity/Q43913104,John Oswald,Prestonpans,Male,Minister,-2.961 ,55.9597
http://www.wikidata.org/entity/Q43910726,John Paisley,Lochwinnoch,Male,Minister,-4.62856 ,55.7925
http://www.wikidata.org/entity/Q43913584,John Park,Carriden,Male,Minister,-3.566848 ,56.009756
http://www.wikidata.org/entity/Q43912712,John Reid,Lochrutton Loch,Male,Minister,-3.7257 ,55.039
http://www.wikidata.org/entity/Q43910865,John Robertson,Perth,Male,Minister,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43911093,John Ross,Lumphanan,Male,Minister,-2.68667 ,57.1281
http://www.wikidata.org/entity/Q43910764,John Smith,Leslie,Male,Minister,-3.21145 ,56.202
http://www.wikidata.org/entity/Q43913091,John Somerville,Caerlaverock,Male,Minister,-3.5256 ,54.977
http://www.wikidata.org/entity/Q43911564,John Stewart,Kingarth,Male,Minister,-5.03333 ,55.75
http://www.wikidata.org/entity/Q43910685,John Stirling,Greenock,Male,Minister,-4.766666666 ,55.95
http://www.wikidata.org/entity/Q43914980,John Straughan,Kincardine O'Neil,Male,Minister,-2.67399 ,57.0869
http://www.wikidata.org/entity/Q43910661,John Veitch,Roberton,Male,Minister,-3.65 ,55.5492
http://www.wikidata.org/entity/Q43910659,John Wilson,Crawford,Male,Minister,-3.658585 ,55.471864
http://www.wikidata.org/entity/Q43910598,Joseph Provan,Morham,Male,Minister,-2.7125 ,55.9444
http://www.wikidata.org/entity/Q43911901,Kenneth Logie,"Skirling, Scottish Borders",Male,Minister,-3.4704351 ,55.635882
http://www.wikidata.org/entity/Q43911682,Lucas Sonsie,"Carrington, Midlothian",Male,Minister,-3.0903 ,55.8328
http://www.wikidata.org/entity/Q43913484,Mathias Simpson,Stirling,Male,Minister,-3.9369 ,56.1166
http://www.wikidata.org/entity/Q43913703,Matthew Carraill,Edrom,Male,Minister,-2.17 ,55.79
http://www.wikidata.org/entity/Q43913930,Matthew Mowat,Kilmarnock,Male,Minister,-4.494444444 ,55.611666666
http://www.wikidata.org/entity/Q43913466,Michael Crainstorm,Cramond,Male,Minister,-3.3 ,55.9667
http://www.wikidata.org/entity/Q43910933,Murdo MacKenzie,Elgin,Male,Minister,-3.315277777 ,57.646388888
http://www.wikidata.org/entity/Q43914906,Nathaniel Harlaw,Ormiston,Male,Minister,-2.94306 ,55.9122
http://www.wikidata.org/entity/Q43911419,Nicol Dalgleish,Pittenweem,Male,Minister,-2.728611111 ,56.213055555
http://www.wikidata.org/entity/Q43911135,Nicoll White,Dunrossness,Male,Minister,-1.30389 ,59.9381
http://www.wikidata.org/entity/Q43911739,Oliver Colt,Inveresk,Male,Minister,-3.0468 ,55.9366
http://www.wikidata.org/entity/Q43913942,Patrick Colville,Beith,Male,Minister,-4.6319 ,55.7533
http://www.wikidata.org/entity/Q43911486,Patrick Cook,Prestonpans,Male,Minister,-2.961 ,55.9597
http://www.wikidata.org/entity/Q43911988,Patrick Cooper,Pittenweem,Male,Minister,-2.728611111 ,56.213055555
http://www.wikidata.org/entity/Q43910927,Patrick Darg,Fordyce,Male,Minister,-2.74653 ,57.6618
http://www.wikidata.org/entity/Q43911898,Patrick Fleming,Stobo,Male,Minister,-3.297777777 ,55.625
http://www.wikidata.org/entity/Q43911917,Patrick Purdie,"Newlands, Scottish Borders",Male,Minister,-2.187 ,55.851
http://www.wikidata.org/entity/Q43910734,Patrick Ramsay,Old Kilpatrick,Male,Minister,-4.4593 ,55.925
http://www.wikidata.org/entity/Q43910695,Patrick Simpson,Renfrew,Male,Minister,-4.366666666 ,55.866666666
http://www.wikidata.org/entity/Q43914904,Patrick Turner,Borthwick,Male,Minister,-3.0112 ,55.8251
http://www.wikidata.org/entity/Q43911115,Patrick Waterston,Orphir,Male,Minister,-3.15 ,58.9333
http://www.wikidata.org/entity/Q43913747,Ralph Rodgers,Ardrossan,Male,Minister,-4.8097 ,55.6432
http://www.wikidata.org/entity/Q43910673,Richard Inglis,Douglas,Male,Minister,-3.85 ,55.55
http://www.wikidata.org/entity/Q43913156,Robert Balcanquhal,Tranent,Male,Minister,-2.95417 ,55.9447
http://www.wikidata.org/entity/Q43913232,Robert Birnie,Lanark,Male,Minister,-3.77702 ,55.6749
http://www.wikidata.org/entity/Q43911980,Robert Brown,"Broughton, Scottish Borders",Male,Minister,-3.4114 ,55.6157
http://www.wikidata.org/entity/Q43910743,Robert Bruce,Ballingry,Male,Minister,-3.33333 ,56.15
http://www.wikidata.org/entity/Q43911818,Robert Carson,Newton,Male,Minister,-3.069835 ,55.917035
http://www.wikidata.org/entity/Q43911457,Robert Cleland,Kilrenny,Male,Minister,-2.68333 ,56.2333
http://www.wikidata.org/entity/Q43911851,Robert Cornwall,Linlithgow,Male,Minister,-3.610555555 ,55.975277777
http://www.wikidata.org/entity/Q43910756,Robert Edmonstone,Dunfermline,Male,Minister,-3.461666666 ,56.071388888
http://www.wikidata.org/entity/Q43911959,Robert Elliot,West Linton,Male,Minister,-3.3554 ,55.7526
http://www.wikidata.org/entity/Q43911017,Robert Howie,Aberdeen,Male,Minister,-2.1 ,57.15
http://www.wikidata.org/entity/Q43910946,Robert Jameson,Cairneyhill,Male,Minister,-3.53333 ,56.05
http://www.wikidata.org/entity/Q43910667,Robert Ker,Haddington,Male,Minister,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43912327,Robert Martin,"Eckford, Scottish Borders",Male,Minister,-2.46667 ,55.5167
http://www.wikidata.org/entity/Q43910723,Robert Miller,Port Glasgow,Male,Minister,-4.69 ,55.94
http://www.wikidata.org/entity/Q43911823,Robert Mowat,Temple,Male,Minister,-3.08333 ,55.8
http://www.wikidata.org/entity/Q43913088,Robert Paton,Dumfries,Male,Minister,-3.616666666 ,55.066666666
http://www.wikidata.org/entity/Q43911863,Robert Row,Abercorn,Male,Minister,-3.466666666 ,55.983333333
http://www.wikidata.org/entity/Q43910601,Robert Rowan,"Penninghame, Wigtownshire",Male,Minister,-4.4853 ,54.9579
http://www.wikidata.org/entity/Q43911924,Robert Scott,Eddleston,Male,Minister,-3.20651 ,55.712
http://www.wikidata.org/entity/Q43910662,Robert Semphil,Lesmahagow,Male,Minister,-3.887 ,55.638
http://www.wikidata.org/entity/Q43910712,Robert Taylor,Houston,Male,Minister,-4.552069444 ,55.866969444
http://www.wikidata.org/entity/Q43910606,Samuel Spalding,"Parton, Dumfries and Galloway",Male,Minister,-4.042 ,55.008
http://www.wikidata.org/entity/Q43912334,Thomas Abernethy,Hownam,Male,Minister,-2.3519 ,55.4657
http://www.wikidata.org/entity/Q43913900,Thomas Bell,Irvine,Male,Minister,-4.661111111 ,55.619444444
http://www.wikidata.org/entity/Q43910698,Thomas Blackwell,Paisley,Male,Minister,-4.433333333 ,55.85
http://www.wikidata.org/entity/Q43911414,Thomas Buchanan,Ceres,Male,Minister,-2.971445 ,56.29205
http://www.wikidata.org/entity/Q43910786,Thomas Cooper,Montrose,Male,Minister,-2.605833333 ,56.708055555
http://www.wikidata.org/entity/Q43911730,Thomas Copland,Temple,Male,Minister,-3.08333 ,55.8
http://www.wikidata.org/entity/Q43910886,Thomas Haliburton,Errol,Male,Minister,-3.21321 ,56.3915
http://www.wikidata.org/entity/Q43910603,Thomas Kerr,Wigtown,Male,Minister,-4.443888888 ,54.8675
http://www.wikidata.org/entity/Q43913859,Thomas Kirkaldie,Tranent,Male,Minister,-2.95417 ,55.9447
http://www.wikidata.org/entity/Q43910929,Thomas Law,Elgin,Male,Minister,-3.315277777 ,57.646388888
http://www.wikidata.org/entity/Q43911985,Thomas Lindsay,Walston,Male,Minister,-3.5 ,55.7
http://www.wikidata.org/entity/Q43913543,Thomas Ramsay,"Foulden, Scottish Borders",Male,Minister,-2.1148 ,55.7954
http://www.wikidata.org/entity/Q43911868,Thomas Spittal,Falkirk,Male,Minister,-3.784444444 ,56.000555555
http://www.wikidata.org/entity/Q43911751,Thomas Tilideff,Foveran,Male,Minister,-2.03483 ,57.2994
http://www.wikidata.org/entity/Q43912332,Thomas Wilkie,Crailing,Male,Minister,-2.5 ,55.5
http://www.wikidata.org/entity/Q43912013,Thomas Wood,Dunbar,Male,Minister,-2.522777777 ,55.998333333
http://www.wikidata.org/entity/Q43913387,Thomas Wylie,Kirkcudbright,Male,Minister,-4.051666666 ,54.835277777
http://www.wikidata.org/entity/Q43911331,Walter Bruce,Inverkeithing,Male,Minister,-3.383333333 ,56.033333333
http://www.wikidata.org/entity/Q43911373,Walter Greig,Balmerino,Male,Minister,-3.043 ,56.411
http://www.wikidata.org/entity/Q43913734,Walter Griffe,Inverkeithing,Male,Minister,-3.383333333 ,56.033333333
http://www.wikidata.org/entity/Q43910767,William Bell,Auchtertool,Male,Minister,-3.25 ,56.1
http://www.wikidata.org/entity/Q43915125,William Calderwood,Dalkeith,Male,Minister,-3.068332 ,55.893642
http://www.wikidata.org/entity/Q43910937,William Clogie,Spynie,Male,Minister,-3.2952 ,57.667
http://www.wikidata.org/entity/Q14948908,William Colvill,Edinburgh,Male,Minister,-3.1989 ,55.95
http://www.wikidata.org/entity/Q43911407,William Greenlees,Cupar,Male,Minister,-3.01155 ,56.3194
http://www.wikidata.org/entity/Q43911831,William Hamilton,Cranston,Male,Minister,-2.9752 ,55.8846
http://www.wikidata.org/entity/Q43911455,William Hardie,St Andrews,Male,Minister,-2.798888888 ,56.338888888
http://www.wikidata.org/entity/Q43910959,William Innes,Thurso,Male,Minister,-3.521111111 ,58.596111111
http://www.wikidata.org/entity/Q43912326,William Jameson,Jedburgh,Male,Minister,-2.546 ,55.477
http://www.wikidata.org/entity/Q43911687,William Knox,Cockpen,Male,Minister,-3.089 ,55.8618
http://www.wikidata.org/entity/Q43910963,William Macbeth,Olrig,Male,Minister,-3.43011 ,58.5633
http://www.wikidata.org/entity/Q43910658,William Morton,Wiston,Male,Minister,-3.65694 ,55.5719
http://www.wikidata.org/entity/Q43910758,William Nairn,Dysart,Male,Minister,-3.1254 ,56.1256
http://www.wikidata.org/entity/Q43910741,William Oliphant,Dunfermline,Male,Minister,-3.461666666 ,56.071388888
http://www.wikidata.org/entity/Q43914894,William Penman,Crichton,Male,Minister,-2.98249 ,55.8471
http://www.wikidata.org/entity/Q43911404,William Pitcairn,Collessie,Male,Minister,-3.15 ,56.3
http://www.wikidata.org/entity/Q43911845,William Powrie,Abercorn,Male,Minister,-3.466666666 ,55.983333333
http://www.wikidata.org/entity/Q43910799,William Raitt,Brechin,Male,Minister,-2.655277777 ,56.73
http://www.wikidata.org/entity/Q43913921,William Rodgers,West Kilbride,Male,Minister,-4.8576 ,55.6966
http://www.wikidata.org/entity/Q43910863,William Row,Forgandenny,Male,Minister,-3.4775 ,56.34694444
http://www.wikidata.org/entity/Q43910669,William Somerville,Pettinain,Male,Minister,-3.6667 ,55.6667
http://www.wikidata.org/entity/Q43915568,William Spittal,Dysart,Male,Minister,-3.1254 ,56.1256
http://www.wikidata.org/entity/Q43915864,William Struthers,Edinburgh,Male,Minister,-3.1989 ,55.95
http://www.wikidata.org/entity/Q43911926,William Thomson,Traquair,Male,Minister,-3.06667 ,55.6
http://www.wikidata.org/entity/Q43910771,William Trent,Haddington,Male,Minister,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43911873,William Tweedie,Slamannan,Male,Minister,-3.833327777 ,55.937902777
http://www.wikidata.org/entity/Q43915863,William Wishart,Leith,Male,Minister,-3.17005 ,55.9801
http://www.wikidata.org/entity/Q43916012,Henry Elder,Perth,Male,Notary,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43916010,John Roife,Perth,Male,Notary,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43916040,Martin Logie,Ross and Cromarty,Male,Notary,-5.0 ,57.6667
http://www.wikidata.org/entity/Q43913352,Patrick Abernethy,Duns,Male,Notary,-2.3426 ,55.7784
http://www.wikidata.org/entity/Q43916005,Thomas Gaw,Perth,Male,Notary,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43910643,William Dalyell,Dirleton,Male,Notary,-2.785 ,56.048
http://www.wikidata.org/entity/Q43913895,James Lowdoun,Ayr,Male,Officer of the court,-4.6278 ,55.4639
http://www.wikidata.org/entity/Q43913893,John MacCrae,Ayr,Male,Officer of the court,-4.6278 ,55.4639
http://www.wikidata.org/entity/Q43915365,Thomas Hogg,Dalkeith,Male,Officer of the court,-3.068332 ,55.893642
http://www.wikidata.org/entity/Q43912029,William Atchiesone,Prestonpans,Male,Officer of the court,-2.961 ,55.9597
http://www.wikidata.org/entity/Q43915355,Archibald Gemmill,Dalkeith,Male,Ordinary,-3.068332 ,55.893642
http://www.wikidata.org/entity/Q43916017,Gilbert Moncreiff,Edinburgh,Male,Physician,-3.1989 ,55.95
http://www.wikidata.org/entity/Q43910704,Matthew Brisbane,Glasgow,Male,Physician,-4.27 ,55.87
http://www.wikidata.org/entity/Q43912398,Thomas Gray,Eyemouth,Male,Portioner,-2.090555555 ,55.869444444
