Wikidata Page,Name,Residence,Gender,Long,Lat
http://www.wikidata.org/entity/Q43914028,Archibald Dunbar,Penicuik,Male,-3.22 ,55.826
http://www.wikidata.org/entity/Q43913294,Archibald Edmistoun,Stirling,Male,-3.9369 ,56.1166
http://www.wikidata.org/entity/Q43916235,Archibald Elliot,Drem,Male,-2.78735 ,56.0059
http://www.wikidata.org/entity/Q43911997,Archibald Murray,"Spott, East Lothian",Male,-2.52417 ,55.9722
http://www.wikidata.org/entity/Q43913840,Archibald Purves,Haddington,Male,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43911329,Archibald Stewart,North Berwick,Male,-2.717 ,56.058
http://www.wikidata.org/entity/Q43915942,Archibald Stirling,Keir,Male,-3.795 ,55.219
http://www.wikidata.org/entity/Q43916064,Arthur Skene,"Tulloch, Perth and Kinross",Male,-3.468 ,56.413
http://www.wikidata.org/entity/Q43915241,Charles Murray,Newton,Male,-3.069835 ,55.917035
http://www.wikidata.org/entity/Q43914517,Christopher Baillie,Walston,Male,-3.5 ,55.7
http://www.wikidata.org/entity/Q43914600,Claud Hamilton,Kilwinning,Male,-4.7 ,55.65
http://www.wikidata.org/entity/Q43913341,Cockburn,Ormiston,Male,-2.94306 ,55.9122
http://www.wikidata.org/entity/Q43910546,Colin MacKenzie,Kincraig,Male,-3.9341 ,57.1283
http://www.wikidata.org/entity/Q43912952,Cornelius Crawford,Jordanhill,Male,-4.33889 ,55.8838
http://www.wikidata.org/entity/Q43912439,Cornelius Inglis,West Barns,Male,-2.553 ,55.9937
http://www.wikidata.org/entity/Q43915083,Cuningham,Fife,Male,-3.2 ,56.25
http://www.wikidata.org/entity/Q43915719,David Blair,Ayrshire,Male,-4.635836 ,55.461053
http://www.wikidata.org/entity/Q43915902,David Borthwick,Fala,Male,-2.88333 ,55.8333
http://www.wikidata.org/entity/Q43913551,David Chalmer,Keith,Male,-2.9555 ,57.5428
http://www.wikidata.org/entity/Q43915573,David Crichton,Lugton,Male,-4.52764 ,55.7439
http://www.wikidata.org/entity/Q43913305,David Deik,Aberdeen,Male,-2.1 ,57.15
http://www.wikidata.org/entity/Q43914828,David Graham,Fintry,Male,-4.22404 ,56.0533
http://www.wikidata.org/entity/Q43913862,David Hewstone,Haddington,Male,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43911801,David Lindsay,Kirkliston,Male,-3.4 ,55.95
http://www.wikidata.org/entity/Q43915147,David Livingston,Dalkeith,Male,-3.068332 ,55.893642
http://www.wikidata.org/entity/Q43915970,David Mill,Ayr,Male,-4.6278 ,55.4639
http://www.wikidata.org/entity/Q43912954,David Ogilvie,"Clova, Angus",Male,-3.10485 ,56.8436
http://www.wikidata.org/entity/Q43914056,David Smith,Auldearn,Male,-3.81595 ,57.5765
http://www.wikidata.org/entity/Q43916049,Donald Urquhart,Chanonry Point,Male,-4.09861 ,57.5722
http://www.wikidata.org/entity/Q43912493,Drummond,Hawthornden,Male,-3.1277 ,55.8594
http://www.wikidata.org/entity/Q43914805,Duncan Bain,Logie Coldstone,Male,-2.93528 ,57.1267
http://www.wikidata.org/entity/Q43914803,Duncan Forbes,Culloden,Male,-4.13532 ,57.4897
http://www.wikidata.org/entity/Q43911813,Edward Edgar,Edinburgh,Male,-3.1989 ,55.95
http://www.wikidata.org/entity/Q43913516,Edward Sinclair,Orkney Islands,Male,-3.0 ,59.0
http://www.wikidata.org/entity/Q43911072,Esselmont,Ellon,Male,-2.086 ,57.366
http://www.wikidata.org/entity/Q43914290,Florence Gardener,Grangepans,Male,-3.582394 ,56.017418
http://www.wikidata.org/entity/Q43911348,Francis Kinloch,Gilmerton,Male,-3.13083 ,55.905
http://www.wikidata.org/entity/Q43913364,Francis Montgomery,Renfrew,Male,-4.366666666 ,55.866666666
http://www.wikidata.org/entity/Q43913153,Fraser,Inverness,Male,-4.225833333 ,57.483888888
http://www.wikidata.org/entity/Q43915286,G. Dalgleish,Liberton,Male,-3.1619 ,55.9144
